,Breakout_20,BuyHold,EqualWeight,EqualWeight+Regime,HRP,HRP+Regime,InverseVol,MA_20_50,MaxSharpe,MinVariance,MomentumPullback,MomentumTilt,PPO_ensemble,PPO_s0,PPO_s1,PPO_s2,RSI_35_60,Random,RiskParity,RiskParity+Regime,Selected_OOS,Sentiment_Momentum,VIX_Regime_Mom
2022-09-12,-0.08096930362008203,0.0,0.0,0.0,0.0,0.0,0.0,-0.423761212887086,0.0,0.0,-0.2902841857098104,0.0,0.0,0.0,0.0,0.0,0.0,-2.046001744459758,0.0,0.0,-0.08096930362008203,-4.789698234855766,-0.3527795554739921
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1960458957826705,0.0,0.0,0.0,0.0,0.0,0.0,-1.8398356357195,0.0,0.0,0.0,-4.1602203511656555,0.0
2022-09-14,0.0,-0.4648532107663139,-0.5520809025815754,-0.5492513421749501,-0.6636606694608194,-0.5292994100637993,-0.5896338767305109,-0.4653270068444848,0.0,-0.5738912174633737,-1.0898136611846354,0.0,-0.648025593534951,-0.8758015852433298,-0.6592372048762174,-0.4079912603915714,0.0,-2.7455028569053574,-0.5700138655636788,-0.5539771577981134,0.0,-4.27513105593762,-0.01875916575311276
2022-09-15,-0.044370999999399086,-1.0372659155705066,-1.0103753987328323,-0.9423276122920266,-1.1106051668716366,-0.8865000614856511,-1.0524986809484216,-0.9217175672643019,-0.25776519314723023,-0.9392992571605641,-1.2060018555966057,-0.14088934512085372,-1.1723138296509172,-1.5088319860806831,-1.1184078422953325,-0.8892876531359062,0.0,-3.1110303137539708,-1.0371973393193845,-0.9561720822816366,-0.044370999999399086,-4.729271580148109,-0.39222222740885604
2022-09-19,-0.019388967269962087,-1.1532447372683219,-0.9856348006654692,-0.9175700069580683,-1.085889619352931,-0.861728503103576,-1.027768610804547,-1.0112687280392274,-0.2328364942897676,-0.914540894946092,-1.2096935781384044,-0.11593143533961126,-0.761488351072559,-1.1357533992955915,-0.6493237322698131,-0.49887802426971106,0.0,-3.1542397207498185,-1.012463444892453,-0.9314179371130105,-0.019388967269962087,-4.705460450356291,-0.367327133562545
2022-09-20,-0.023357047698457922,-0.5482389618285621,-0.960888019150119,-0.8928062139255011,-1.0611678946471526,-0.8369507535356036,-1.0030323598439472,-0.4331853214289194,-0.20790156497207946,-0.8897763448438734,-0.9815623983894572,-0.09096728779742769,-0.1832522113202728,-0.5286013373774989,-0.08806499217927088,0.0,0.0,-2.839488016807157,-0.9877233686930054,-0.9066576051105724,-0.023357047698457922,-4.681643369419697,-0.3424258176550121
2022-09-21,0.0,-0.839401193275191,-0.9361350526413847,-0.8680362316478285,-1.0364399912104583,-0.8121668112343272,-0.9782899265218692,-0.6837838689682352,-0.18296040363696697,-0.8650056053073008,-1.1487977159415408,-0.06599690093527233,-0.48242850837101336,-0.7414299406206859,-0.433697776865849,-0.3392700194782883,0.0,-2.759869825228889,-0.9629771091760331,-0.8818910847280703,0.0,-4.657820335850871,-0.40344115293931004
2022-09-22,0.0,-0.9615786844846652,-0.911375899593414,-0.8432600585781547,-1.0117059074985835,-0.7873766746520183,-0.9535413092931377,-1.0051149390354452,-0.15801300872687607,-0.8402286747894783,-1.13755877250582,-0.04102027319375923,-0.5669936240051299,-0.7208270991033605,-0.5569128336699758,-0.49082184259652273,0.0,-2.9868921686534433,-0.9382246647961168,-0.8571183744188082,0.0,-4.633991348162114,-0.6400941531133575
2022-09-23,-0.39722951126995865,-2.2821948725897045,-0.8866105584599993,-0.8184776931692062,-0.986965641966886,-0.7625803422405264,-0.9287865066122114,-2.1970792191945088,-0.13305937868385298,-0.815445551743077,-1.2783589194769518,-0.016037403013091645,-1.7968463105227372,-1.9215580647304331,-1.7961673255884159,-1.7396961190156102,0.0,-3.4595995982942385,-0.9134660340074818,-0.8323394726356903,-0.39722951126995865,-4.679642526793559,-1.5103036907229583
2022-09-26,-1.2001824109473258,-3.5564146554876164,-0.8618390276945775,-0.7936891338733543,-0.9622191930703461,-0.7377778124513124,-0.9040255169331268,-3.523141311444644,-0.10809951194949985,-0.7906562346203905,-1.4535162610422092,0.0,-3.026821225934162,-3.187030782503375,-3.086627640867834,-2.8725427075998566,0.0,-3.7535484170851174,-0.8887012152639318,-0.8075543778313432,-1.2001824109473258,-5.716170231540496,-2.5014957515615
2022-09-27,-0.9929580353616574,-3.4646928922746234,-0.8370613057501419,-0.768894379142504,-0.9374665592635223,-0.7129690837354596,-0.8792583387095765,-3.674637626310717,-0.08313340696510796,-0.7658607218733238,-1.7205333268043743,0.0,-2.915832233061899,-3.0582405238897215,-2.9657177182430106,-2.7894685286941723,0.0,-3.814696042371535,-0.8639302070189037,-0.7827630884578829,-0.9929580353616574,-5.692605758536883,-2.4771278310294353
2022-09-28,-1.1737524013329614,-4.2457818403993315,-0.812277391079308,-0.7440934274282496,-0.9127077390006288,-0.6881541545436631,-0.8544849703948643,-4.245304230569246,-0.0581610621715245,-0.7410590119534044,-1.9413683395686943,0.0,-3.696637722849505,-3.9374679039512417,-3.7173379043818233,-3.49999552661191,0.0,-4.533831071501182,-0.8391530077254794,-0.7579656029671367,-1.1737524013329614,-5.669035396035693,-2.4527538201931653
2022-09-29,-0.9404745170870532,-4.323150481954352,-0.787487282134347,-0.7192862771817743,-0.8879427307354804,-0.6633330233262402,-0.8297054104418833,-4.120151631263502,-0.0331824760092303,-0.7162511033117602,-1.9640544050012587,0.0,-3.7514934075547846,-3.941043685089207,-3.7689865766887154,-3.6095935270516133,0.0,-4.588515436656504,-0.8143696158362967,-0.7331619198104988,-0.9404745170870532,-5.6454591425649125,-2.428373717530541
2022-09-30,-0.933449940071418,-2.862802274570053,-0.8971864303824351,-0.7542564449458111,-1.0041422830784463,-0.7060089186961105,-0.9476361556530533,-3.5345059828041814,-0.15714707800701389,-0.8315335871295515,-1.5304293839341288,-0.11731798394298831,-2.2380687588850257,-2.59375292796612,-2.0772317972313603,-2.108767025083391,0.0,-3.977918786137047,-0.9291553261940311,-0.7766944800757791,-0.933449940071418,-5.621876996652286,-2.403987521518991
2022-10-03,-1.1998192961742093,-4.053145759041088,-2.0282865812862094,-1.2332416289085768,-2.2305816129150724,-1.289014036579561,-2.1643809321836516,-3.839676709408557,-2.3301068951412596,-2.070058650337747,-1.7254223881235986,-1.5209620115586242,-3.3305987070723075,-3.8094650922270157,-3.079344786623872,-3.167236909804727,0.0,-4.758190864557477,-2.1101250279348394,-1.3381587238454062,-1.1998192961742093,-5.5982889568250265,-2.379595230635634
2022-10-04,-0.949002656517528,-1.9545239500840972,0.0,-0.31315204262798435,-0.12337191334584885,-0.26096853040948886,0.0,-3.2578053233407123,0.0,-0.01178621682369485,-1.266392826868079,0.0,-1.285058825503771,-1.6705923707085568,-1.0880661100269973,-1.162611157631399,0.0,-3.465496441116822,0.0,-0.2831160148013434,-0.949002656517528,-5.598785742040125,-2.3551968433571435
2022-10-06,-1.3627116230118919,-1.6921708194835738,0.0,-0.15970606043899105,-0.1833385603614568,-0.29191434909425773,0.0,-3.1969241245998536,0.0,-0.46188526882413594,-1.1466155143873835,0.0,-1.0694040366074464,-1.4560222361237996,-0.9026836187599474,-0.9156919897910232,0.0,-3.4222196454713805,0.0,-0.1898792823527784,-1.3627116230118919,-5.970133327987604,-2.330792358159839
2022-10-07,-1.3581371944501042,-1.9839230944515562,-0.28582625097290926,-0.2715139980590364,-0.5118019741508162,-0.44385304002176884,-0.3334148992362951,-3.1987223857775526,-0.6674641869538589,-0.8979779113510333,-1.2609824098934408,-0.2061513212303412,-1.375568091351187,-1.7632144449600373,-1.1750172922347368,-1.2544973979457308,0.0,-3.6908631253005364,-0.33159245991448705,-0.3374515327031369,-1.3581371944501042,-6.0964288984035715,-2.3484380430564555
2022-10-10,-1.3444883193232116,-2.2030014703853684,-0.5287053301528788,-0.3974736635983356,-0.6968086062037138,-0.519366710780933,-0.5326164121091548,-3.4269342246155188,-2.217023825910791,-1.076603819756894,-1.268175946523331,-0.6782429325433936,-1.6243952204049394,-2.0563539899993932,-1.4553698298947149,-1.4270148919993564,0.0,-3.8207232757506593,-0.5353471036508961,-0.4296909638957791,-1.3444883193232116,-6.137916882028227,-2.605291891992334
2022-10-11,-1.461981000220347,-3.58778708918559,-1.8394232057794224,-0.9473783154082538,-2.1059963726921427,-1.1729014255542625,-1.9342658004964042,-3.9575794238067896,-2.813180445346286,-2.362614484504555,-1.425419494047453,-1.852019386858561,-2.9726567513313706,-3.446776340159119,-2.781482342004149,-2.7541364856402795,0.0,-4.820084994556706,-1.9028374804473058,-1.083526490483644,-1.461981000220347,-6.750620367744197,-2.8994242828636496
2022-10-12,-1.4947451960325875,-2.909750192882077,-1.1801445940511024,-0.6553765835346836,-1.3931425632371153,-0.8069547567069235,-1.2194536411822998,-3.5862211630754315,-1.928080004046484,-1.6594603722795087,-1.1956006387858875,-1.197309394301549,-2.3096598026858595,-2.7592601066288913,-2.1186793473830234,-2.116058460083192,0.0,-4.502025292649914,-1.2204442344641686,-0.7352954569656123,-1.4947451960325875,-6.558749152224497,-2.8751558170966085
2022-10-13,-1.5495541865611973,-3.788548819808324,-2.0372174647978025,-1.0356383274815917,-2.2103598828436044,-1.1904317848044688,-2.1071778179654777,-3.9568032644787587,-2.5516230916376004,-2.229317134086506,-1.4933767043793011,-2.473703487992196,-3.172574713592613,-3.608218943678543,-2.9892895453464963,-2.984706017900518,0.0,-4.812052286788015,-2.0429277256658995,-1.124929211854675,-1.5495541865611973,-6.609480610121254,-2.850881285882201
2022-10-14,-1.5614170949847295,-2.621599748030201,-0.9213346156714541,-0.5102686591121564,-1.1351666212845668,-0.6678891552867827,-0.963202725047374,-3.6873790447609855,-1.422268217179623,-1.6796802966056568,-1.259264606681676,-1.3598379113064163,-2.0394636632479757,-2.4201487657133036,-1.833751020172758,-1.9301067467735078,0.0,-3.89203924380368,-0.9676385739693982,-0.6009657143716152,-1.5614170949847295,-6.586139403274216,-2.8266006877044947
2022-10-17,-1.5523145645911174,-1.9144420105563942,-0.19556148525526895,-0.15708996302217226,-0.561482155650106,-0.3902190480395529,-0.23546313518066908,-3.611069478539064,-1.1267593143678756,-1.2207891752756606,-1.2345156468542284,-0.8476681473210124,-1.3594507851472204,-1.747909869430686,-1.2170078889330416,-1.1793704965605611,0.0,-3.484180271502757,-0.2591643064249416,-0.24752613618621577,-1.5523145645911174,-6.600751287517969,-2.802314021047203
2022-10-18,-1.2603927847194552,-0.4994790346926292,0.0,0.0,0.0,0.0,0.0,-3.0997318296401066,0.0,0.0,-0.776595230898891,0.0,0.0,-0.3724683459426448,0.0,0.0,0.0,-2.5311403616987693,0.0,0.0,-1.2603927847194552,-6.300056637683571,-2.8051512086025854
2022-10-19,-1.412998718620151,-0.5892876642496714,-0.0518304247843715,0.0,-0.04596910735163995,-0.012055176346181806,-0.08421774599309817,-2.972508435793686,0.0,0.0,-0.8398792005755551,-0.1744496899267145,-0.04567501503417448,-0.4067830671757311,-0.06312643319250633,-0.039457463085890154,0.0,-2.7290486830238825,-0.032641109360254106,0.0,-1.412998718620151,-6.654974018343474,-3.0235093198425655
2022-10-20,-1.0953184808994099,-0.15113275087041966,0.0,0.0,0.0,0.0,0.0,-2.672284786715251,0.0,0.0,-0.8150959901846333,0.0,0.0,-0.0014947210441262904,0.0,0.0,0.0,-2.4415593999999263,0.0,0.0,-1.0953184808994099,-6.326575598472828,-2.7718393202395997
2022-10-21,-1.0940544176979428,-0.08845049387674608,0.0,0.0,0.0,0.0,0.0,-2.5238873128853645,-0.656486700377712,0.0,-0.7903065856955993,0.0,0.0,0.0,0.0,0.0,0.0,-2.554865441734666,0.0,0.0,-1.0940544176979428,-6.442701370078463,-2.736342506998457
2022-10-24,-0.8087887273219518,0.0,0.0,0.0,0.0,0.0,0.0,-2.685105555679468,0.0,0.0,-0.765510985560347,0.0,0.0,0.0,0.0,0.0,0.0,-2.3944246030458194,0.0,0.0,-0.8087887273219518,-5.526193855282546,-2.620099720290181
2022-10-25,-0.8205671889355615,-0.12262864553296282,-0.06812091532660824,-0.003484175960788427,-0.29411932056733203,-0.13004115980275177,-0.126991577481117,-2.9566823481399496,-0.3526677192987937,-0.706006063420006,-0.7407091882304151,0.0,-0.09964610505458493,-0.1550916740390984,-0.14426912718735752,0.0,0.0,-2.445623799818586,-0.17721474049675612,-0.08416502475415699,-0.8205671889355615,-5.852697571881671,-2.9035070525628037
2022-10-27,-0.5587198697931672,0.0,0.0,0.0,0.0,0.0,0.0,-2.719541216205168,-0.4547465126041428,-0.3376752215958789,-0.7159011921568981,0.0,0.0,0.0,0.0,0.0,0.0,-2.31980288506638,0.0,0.0,-0.5587198697931672,-5.490045173224689,-2.7259782618865525
2022-10-28,-0.8433815514852006,-0.015778590954595995,0.0,0.0,0.0,0.0,-0.007542989773223763,-2.713767761304686,-0.7316693478240377,-0.22085716746957917,-0.6910869957905574,-0.41671949140316134,-0.03757028835293941,-0.06681010245076502,-0.022766106887728288,-0.023190064480882455,0.0,-2.1924710223585664,0.0,0.0,-0.8433815514852006,-5.512263528190942,-2.7227453238127586
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.374434417427884,-0.04684592290612466,0.0,-0.6662665975817328,0.0,0.0,0.0,0.0,0.0,0.0,-1.3282145600109985,0.0,0.0,0.0,-4.447539087178443,-2.4031083068914216
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.268903585803006,0.0,0.0,-0.6414399959803974,0.0,0.0,0.0,0.0,0.0,0.0,-1.0017540369222755,0.0,0.0,0.0,-3.914366617845755,-2.3021379440307688
2022-11-02,-0.39811196337076193,-0.5456475328756039,-0.5165357858871955,-0.3624305073903322,-0.5521824520685503,-0.3586005241431156,-0.5273232943250994,-2.6482478258079922,0.0,-0.5262500720045415,-0.6166071894361247,-0.8026377317583044,-0.565585270539759,-0.5426873082854389,-0.4544858286392284,-0.6988701448446766,0.0,-1.3762776643870822,-0.5390608835885491,-0.35670792217429304,-0.39811196337076193,-4.308181978251935,-2.67112349317431
2022-11-03,-0.36790320514263897,-0.42042006817872846,-0.3509199505530636,-0.23021601863281171,-0.46358792330136733,-0.2961985854472937,-0.40702997351365067,-2.520248765991928,-0.08657151951163566,-0.39178416779247494,-0.5917681763980998,-0.3279032336380938,-0.4244220345282268,-0.43274902558453343,-0.32831258739187685,-0.5117148991223286,0.0,-1.3181948772173602,-0.408712428085245,-0.2410306176138466,-0.36790320514263897,-4.267864296377621,-2.548315242084709
2022-11-04,-0.2656426587406613,-0.4258568964637721,-0.309778241842551,-0.21030019550649648,-0.5746539356962788,-0.3629239438149412,-0.389897010211826,-2.4800615832737627,-0.14777878648544185,-0.565454453174774,-0.5669229553151522,-0.2602735409656387,-0.4204182981481508,-0.47921375932769017,-0.33059819926795075,-0.45121529003916416,0.0,-1.3647234697921284,-0.42773990857427613,-0.24034662724432554,-0.2656426587406613,-4.283623270914649,-2.505215273259276
2022-11-07,0.0,0.0,0.0,0.0,-0.013711395737181498,0.0,0.0,-1.9483163809535409,-0.06850777874507497,-0.09587875649242905,-0.5420715246357011,0.0,0.0,0.0,0.0,0.0,0.0,-0.9495828429905817,0.0,0.0,0.0,-4.25970075969534,-1.976186806326652
2022-11-09,0.0,-0.06971378769696779,-0.06977524634708132,-0.0357400719503409,-0.0317712073440668,0.0,-0.07524026768108705,-1.9101284317774803,0.0,-0.019893087452105274,-0.5312864656776051,0.0,-0.11666393477844927,-0.14599714736759362,-0.09173742409624985,-0.11231149555169795,0.0,-0.9198902116064889,-0.04834414982912705,-0.007583960975598991,0.0,-4.235772269493509,-1.9517619202136793
2022-11-10,-0.41307687907489177,-0.4746917217271829,-0.48867586968143195,-0.31484429147966564,-0.36636167132719777,-0.236198571751578,-0.48516771165735273,-2.316623913413751,-1.017376341646592,-0.22018088948867476,-0.5801823351823554,-0.41310743609985767,-0.5027580718054425,-0.552415325527511,-0.5387338754225923,-0.4176153772683877,0.0,-1.255591833507852,-0.4342895017972803,-0.28584733583136845,-0.41307687907489177,-4.2118377988148215,-2.3550208729806843
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5468055799056524,-0.9148375999616154,0.0,-0.5699552907016736,0.0,0.0,0.0,0.0,0.0,0.0,-0.27209978316754535,0.0,0.0,0.0,-4.18789734616456,-1.5845710280643077
2022-11-14,-0.5800587899694065,-0.6535821967241118,-0.6732747260964622,-0.4881637817873541,-0.7688871130775987,-0.5553485740089625,-0.6744506672460737,-2.050581586949052,-3.1873006665477654,-1.0189117869602304,-0.4821763247897959,-1.1440868919137759,-0.6386185683525447,-0.6122931002793375,-0.6382179188178183,-0.6651689810633021,0.0,-0.7436275963833783,-0.7108434373957029,-0.5211447414506298,-0.5800587899694065,-4.287444305034327,-2.0694170774769427
2022-11-15,-0.24053365944389782,-0.2246615468858848,-0.25062373583579767,-0.1698048071922309,-0.46235612680414206,-0.33494814534279493,-0.24513771059752054,-1.6297344079920006,-3.4384422092985534,-0.7767197772758139,-0.29768177250731886,-0.3518414023481853,-0.2056649596151705,-0.1530276417451737,-0.2731361725949122,-0.19086334072047073,0.0,-0.4807812274979062,-0.3195235912149874,-0.2147124579608195,-0.24053365944389782,-3.8983460816501614,-1.6870904510760898
2022-11-16,-0.06280276137622387,0.0,0.0,0.0,-0.10746424476510974,-0.08380237293301729,0.0,-1.405461619551518,-3.6176006321595233,-0.4125906557405856,-0.3068879455624729,-0.098012798935454,0.0,0.0,-0.024151499233071583,0.0,0.0,-0.4519628918295271,-0.0054650743811168745,-0.003596659287663506,-0.06280276137622387,-3.6839310288158456,-1.467329214209001
2022-11-17,0.0,-0.034328124670990334,-0.018871695173272585,-0.023667137151484052,-0.17518660383152307,-0.13099294604589362,-0.028904406627194845,-1.3536181511803802,-3.633285450894208,-0.4983117891582345,-0.29664483604688874,0.0,-0.0023362936787285626,-0.01461144362172595,-0.05802860306343138,0.0,0.0,-0.5827687102663681,-0.073826624584028,-0.023684075936269977,0.0,-3.734835912626111,-1.4027995408395832
2022-11-18,-0.03962742089778093,-0.09381794905237717,-0.0761828714228252,-0.051212880401674266,-0.2990858713697975,-0.22103456545289335,-0.10156653683375261,-1.5061079473682182,-4.411039083346202,-0.7322835229961799,-0.3543276344601831,-0.4102719666258414,-0.06567090880533755,-0.04290226581993295,-0.08719752443445694,-0.13199644072650063,0.0,-0.5892791055819968,-0.1449627092872774,-0.07891290344289592,-0.03962742089778093,-3.710776242310465,-1.467394048819437
2022-11-21,-0.47761610749065264,-0.6813954592288507,-0.658513947554884,-0.4506852720955856,-0.8155537950045311,-0.5924309484367285,-0.7246683363289486,-2.1208601870884802,-5.108414977368603,-1.0667770732352144,-0.44823847444264153,-0.40548928104566784,-0.6657786641839913,-0.6630184268703543,-0.6832006238707611,-0.7159244827538269,0.0,-1.293190322617499,-0.7318767866420717,-0.4761573738465086,-0.47761610749065264,-3.686710558731965,-2.0036716309240643
2022-11-22,-0.18498972655079937,-0.2353317606329619,-0.2273357431715195,-0.1390195604464295,-0.3447613016728801,-0.24756487098981372,-0.2678277429992493,-1.728300841854713,-4.435961584607706,-0.6126964846721372,-0.36304289030770764,-0.1363948103288104,-0.23309951994566758,-0.19680895197222714,-0.2622272707472173,-0.30519475881553015,0.0,-1.2659186100081654,-0.27363909924620344,-0.15529537498191193,-0.18498972655079937,-3.6626388603877014,-1.7010890937570577
2022-11-23,-0.14070985550481696,-0.20772726964314314,-0.18699799072428025,-0.0991479433288478,-0.41826567876079856,-0.2903965961180033,-0.23364337561607718,-1.6763331601880926,-4.613983968176216,-0.8005601192228484,-0.36917318886857675,-0.09321864797144919,-0.18291782642759769,-0.18244114054427607,-0.19513374374524606,-0.2362787904722774,0.0,-1.3379837768457525,-0.2712994803596436,-0.1371609283848496,-0.14070985550481696,-3.638561145774377,-1.6152283372195764
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6199320857876778,-4.30388675979736,0.0,-0.2673789029934204,0.0,0.0,0.0,0.0,0.0,0.0,-0.5158448950748684,0.0,0.0,0.0,-3.614477413388395,-0.5879572623355256
2022-11-25,-0.0074198346194931375,0.0,0.0,0.0,-0.016508740092280316,-0.01020547856923626,-0.0030544273150967527,-0.5708156838602374,-4.435845152640727,-0.11118639880633996,-0.1360147697375802,-0.19603388031366187,-0.015148860607150372,-0.01429616414359014,-0.03186153793300894,0.0,0.0,-0.539670204817333,-0.0034413550367595747,0.0,-0.0074198346194931375,-3.7108686913091216,-0.6553520606627949
2022-11-28,-0.06980592126647478,0.0,0.0,0.0,-0.09363644375309788,-0.056092826760423264,0.0,-0.47317000100220996,-4.648429127532083,-0.22764623816037277,-0.13657140648051236,-0.40247722013628806,0.0,0.0,0.0,0.0,0.0,-0.742760587084712,0.0,0.0,-0.06980592126647478,-3.5841262524965667,-0.4976683933964887
2022-11-29,-0.027962682566673447,0.0,0.0,0.0,0.0,0.0,0.0,-0.3575521363009204,-4.134446787428436,0.0,-0.11161241751154183,-0.29415670022876483,0.0,0.0,0.0,0.0,0.0,-0.5063573664493282,0.0,0.0,-0.027962682566673447,-3.2380077757509063,-0.44219937291138933
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04126340577420562,-4.529402633648106,0.0,-0.10162895897749546,0.0,0.0,0.0,0.0,0.0,0.0,-0.2341723191586209,0.0,0.0,0.0,-2.859305258045808,-0.057614199918976094
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.860203974150434,0.0,-0.10734050191294475,0.0,0.0,0.0,0.0,0.0,0.0,-0.28150158361540667,0.0,0.0,0.0,-2.8350267652818006,0.0
2022-12-02,-0.5209478184195704,-0.7142588645109527,-0.6894971489506574,-0.7051456402348166,-0.797328590695523,-0.7332988871450286,-0.7349992262630556,-0.5436181814581609,-5.573463948889978,-0.8399955900163403,-0.08237420722821964,-0.5977308281751581,-0.6805425444313062,-0.7039298802989702,-0.6873942988919413,-0.6505042328360466,0.0,-0.7016657680802285,-0.7527809479029979,-0.6776531106420847,-0.5209478184195704,-2.8107422045643427,-0.4740697211886524
2022-12-05,-0.5369461016176857,-0.6973788729979558,-0.6748223490042782,-0.68806112401536,-0.8511377680310184,-0.8166059123558167,-0.72242135305991,-0.5420803552273701,-5.613052573204214,-1.0364646703158509,-0.057401672686951954,-0.5370773131799678,-0.6391025096209813,-0.6917357981727212,-0.6582982776647373,-0.5677502051746108,0.0,-0.789555811438214,-0.7635327921801771,-0.6959846107784662,-0.5369461016176857,-2.7864515743768803,-0.4719775445116037
2022-12-06,-0.9889317772176054,-1.1516778083578205,-1.1082673123528175,-1.1153885991540213,-1.1595149600123755,-1.1219718970122083,-1.1922274932409271,-1.1121083546257848,-5.696732548863192,-1.2831508698576743,-0.03242289672950038,-1.295890576473191,-1.051178451130963,-1.1095734989746253,-1.0200149578609818,-1.024129902707116,0.0,-1.44911191755559,-1.1861800304060588,-1.0974613877388073,-0.9889317772176054,-2.762154873202516,-1.045183788128179
2022-12-07,-0.9470748530547413,-0.979902602990923,-0.9490353603485047,-0.9325681964823196,-0.7859090397807411,-0.7955070049237012,-1.0098169306364424,-1.0947695986899597,-5.074983395437127,-0.7859126063663568,-0.03635003324875541,-1.2759525505118496,-0.8624222987204555,-0.9217118411761871,-0.8068310975110848,-0.858751833457394,0.0,-1.4858592825198635,-0.9697058162412286,-0.9062168001742643,-0.9470748530547413,-2.7378520995238076,-1.1543742028333859
2022-12-08,-0.6606528409060841,-0.6106472202746405,-0.5940763835129648,-0.5737994746364494,-0.5746965859039554,-0.6509763531513557,-0.6812672046526136,-0.7264468481901543,-5.282167429995921,-1.0344153996898364,0.0,-0.8412483393953174,-0.52289600798886,-0.6032873494410618,-0.4757802972494618,-0.4898445334706514,0.0,-1.1733889298309208,-0.7126192614290594,-0.6367034549345729,-0.6606528409060841,-2.713543251823214,-0.804469510510808
2022-12-09,-1.2019001703462484,-0.9912289287179799,-0.9295167954263217,-0.9219577670380619,-0.8141936403264327,-0.8630815881200848,-1.0413099829044703,-1.142195419388714,-4.641045413569655,-1.0222357120982961,-0.010882952541557689,-1.3119080215517998,-0.8332990968984544,-0.9120225738215137,-0.7695749774616956,-0.818403280013158,0.0,-1.4869775364246607,-1.0389990828756357,-0.9116025894609359,-1.2019001703462484,-2.6892283285824936,-1.3579535601138004
2022-12-12,-1.3574152212688984,-1.1110841693853124,-1.0303343750084126,-1.0230656691968099,-0.8742125526809197,-0.9065209904968063,-1.1394505952792455,-1.2669144751536021,-4.234443908549135,-1.0437630554951505,-0.10382168020799387,-1.5688483459141755,-0.9334181014570953,-1.0140045992080848,-0.8530969802796884,-0.9331592162305724,0.0,-1.7932960246487717,-1.1440522866095648,-0.9990357019577512,-1.3574152212688984,-2.6649073282832725,-1.443443045081405
2022-12-13,-1.259300338053726,-0.4851957526598061,-0.4220973845620035,-0.4172966031462777,-0.24186284718529238,-0.28419579112295423,-0.4930544948678839,-0.6986093008378602,-3.6376197039633573,-0.38918315777910495,0.0,-0.8100903697378259,-0.32997611060958665,-0.4362903340917379,-0.24865540345623272,-0.30515366173142766,0.0,-1.6503276255983246,-0.5028982927797854,-0.394340815631844,-1.259300338053726,-2.7234183592688144,-1.2964955526929556
2022-12-14,-1.087092296329617,-0.37386507947821945,-0.30815032572193424,-0.30839672231938176,-0.20054651273787583,-0.2559803522558024,-0.3675702530982483,-0.5599527370998558,-3.892849755306582,-0.6321134346951363,-0.11986476473953012,-0.658760744252429,-0.19312175075185678,-0.31809033014617016,-0.13084822969224863,-0.13084746905467348,0.0,-1.8610849983521582,-0.4220574399471766,-0.34058683564553993,-1.087092296329617,-2.576751241264774,-1.1399423453336
2022-12-15,-1.5349505361372362,-1.7344932458463247,-1.6515755796007392,-1.6457643026341895,-1.5665436988761106,-1.5623120743014196,-1.7706429314507943,-1.6945215912660183,-5.603022337753661,-1.9428044041910897,-0.697261581873243,-1.9987855901133722,-1.5213753802428398,-1.605688362920965,-1.4492227837886396,-1.509300142731007,0.0,-2.590961916162793,-1.8204615771780341,-1.6493398021101169,-1.5349505361372362,-3.365243216711733,-1.7444096547500565
2022-12-16,-1.802520975045696,-2.399751870456146,-2.320886205171957,-2.308645664765019,-2.1982336146747494,-2.1824461582757304,-2.4958091322049847,-2.265417723281571,-6.572680871816672,-2.669761082565092,-0.9982868694159985,-2.7879690804039514,-2.202816687401843,-2.239526749120302,-2.1089843024022947,-2.2595644943440574,0.0,-3.13068264559192,-2.522917891815457,-2.3088289569683007,-1.802520975045696,-3.840110316578693,-2.0570160923355174
2022-12-19,-1.4831554339430952,-1.828040900064587,-1.7242445900179093,-1.7295150376053003,-1.4558779944651268,-1.4530447136820612,-1.9220031145029015,-1.8669001780936334,-5.261157166051733,-1.6754730511203464,-0.7663990847896374,-2.2831812497375314,-1.6414226166122425,-1.674051453914771,-1.4983529306396903,-1.7511371156188171,0.0,-3.243184668205179,-1.8891224615142477,-1.6541162666814602,-1.4831554339430952,-3.8160769576237263,-1.8365074519869906
2022-12-20,-1.6770662126834535,-2.0728302091236106,-1.9552942358519676,-1.962537341825521,-1.8082159242492124,-1.7559381065721746,-2.127699765318547,-2.076968829339576,-5.2911835235423865,-1.978256938502343,-0.8256481236976643,-2.5206334376933315,-1.8682110750198433,-1.9183051478655733,-1.7473109741923287,-1.9385531409946033,0.0,-3.383949539850062,-2.1316524126310687,-1.8900768721483274,-1.6770662126834535,-3.792037591981934,-2.117479696807556
