,Breakout_20,BuyHold,EqualWeight,EqualWeight+Regime,HRP,HRP+Regime,InverseVol,MA_20_50,MaxSharpe,MinVariance,MomentumPullback,MomentumTilt,PPO_ensemble,PPO_s0,PPO_s1,PPO_s2,RSI_35_60,Random,RiskParity,RiskParity+Regime,Selected_OOS,Sentiment_Momentum,VIX_Regime_Mom
2023-12-19,121087.87156370045,135644.0787505184,137044.147404508,125056.76355589306,139860.45119965242,127086.9356768572,136656.6815337345,114714.20635116156,155420.25018360518,140203.34391351437,105065.95323561512,165798.03786284203,133380.26817651297,133008.02683031213,134071.0838495396,133050.72906282457,111399.96179619285,97281.51220748742,137360.48773741943,125440.86270871469,121087.87156370045,107131.40358606639,106108.4802527321
2023-12-20,120177.08866900283,134037.89797198752,135407.66904306336,123983.033041218,138365.1077849218,126069.48559700002,135082.01969931502,113840.9874644274,152547.77077327645,138794.96720791826,104759.55410061785,162900.93991232637,131882.30295379693,131481.14067897163,132601.07287149725,131554.46630579868,111427.80412502901,96579.69159098095,135809.71675035916,124412.66748255277,120177.08866900283,107158.17906892324,106135.0000751079
2023-12-21,120697.94806339948,134692.53553524264,136074.13792139248,124446.94955420417,139002.71922029558,126522.28589533396,135730.73950588919,114292.12292885591,152859.13104626167,139250.25154788088,104832.08552479086,163452.6295221717,132508.29098663805,132105.24381222503,133164.59638411956,132243.94674698482,111455.65341253256,96775.71699045756,136432.62610945816,124845.65727830112,120697.94806339948,107184.9612438093,106161.5265256154
2023-12-22,120735.97817954198,135230.06166439154,136605.73686704098,124773.8207246472,139664.13150545326,126976.06385342104,136211.1258152879,114431.07640409618,154823.5947393209,139833.9195139095,105053.30366643933,165553.20524277745,132996.0059844832,132631.09339123798,133673.80142080435,132672.02163060894,111483.50966044267,97104.30767507045,136941.10726331992,125183.90371417467,120735.97817954198,107211.75011239712,106188.05960591113
2023-12-26,120732.4649505895,135434.76713300758,136812.95556277843,124923.25305112613,140007.0293315709,127226.4320367982,136446.3675285862,114475.12820058598,155457.630808417,140206.5869205561,105175.36377176632,166218.86382397191,133201.29943092962,132848.29910625968,133874.27898073418,132870.0638907618,111511.37287049888,97223.948357423,137197.37860516706,125358.75077762852,120732.4649505895,107238.54567635964,106214.59931765209
2023-12-27,121352.05151280381,136811.0390853976,138208.27244634743,125859.06157918462,141433.3342587053,128216.09747103436,137813.02178329608,115214.4832387291,157277.85361400605,141581.29644724066,105468.17806002822,168894.64448569357,134472.41031448063,134105.11341012138,135175.31122892702,134125.7885091061,111539.24304444125,97675.29676891424,138551.1902419836,126283.88392144392,121352.05151280381,107145.83753511823,106241.14566249572
2023-12-28,121616.00927996356,137384.0805640634,138787.40878681865,126262.15080504348,142081.37153682386,128659.09047209239,138407.7555085374,115620.31234705701,157690.26966547777,142276.91708228493,105513.71799525106,169448.10632097008,135048.8365290458,134683.5698772858,135771.1271216508,134680.92952628853,111567.1201840104,97916.33747151925,139175.16726506437,126722.77424769032,121616.00927996356,107301.84721473692,106267.6986420998
2023-12-29,121266.96724392331,136881.33657539464,138268.43728169578,125918.81124546866,141819.35034492562,128476.57748646569,137914.66708905823,115233.39355199075,157543.57932546383,142150.81664499792,105540.08916796769,168962.26612095322,134601.30604694577,134233.00067676266,135304.02141866882,134255.8606035887,111595.00429094711,97891.24110449445,138758.08165691906,126450.1220593628,121266.96724392331,107328.66529677853,106294.25825812256
2024-01-01,121224.13121514546,136834.68659565953,138230.2765284432,125911.44805853778,141655.31809088928,128382.26428135161,137869.62201084848,115409.74323490329,157799.4692099935,141961.88128916922,105551.2589190599,168654.9647234968,134576.6872881133,134209.22063703163,135257.2229034194,134252.31024871214,111622.89536699282,97814.96569787986,138701.8443713096,126411.07257269819,121224.13121514546,107355.49008149627,106320.8245122227
2024-01-02,121124.72838876297,136126.41121441528,137497.03489453715,125430.96961038023,140859.53553213822,127863.84182712199,137122.90708035318,115006.59054341266,156362.10933083112,140945.3135133757,105401.12230481385,167563.96733145523,133920.22724248908,133571.28095120893,134590.38146090854,133587.59160638272,111650.7934138893,97301.07828562506,137955.63900095024,125906.9223562187,121124.72838876297,107246.73183039269,106347.39740605923
2024-01-03,120612.15762467055,135555.25783835634,136937.37069234907,125046.0240463412,140421.4221835927,127570.23258339541,136590.89782060267,114445.49166008327,157216.28945143826,140634.10027420314,105443.23630341758,166683.25395648996,133448.6426342496,133033.34746064647,134205.31836768167,133097.3213283447,111678.69843337881,97446.1378578881,137509.06457469965,125598.85124369594,120612.15762467055,106870.43980310402,106373.97694129166
2024-01-04,120802.599357959,136036.49864349302,137422.51611003684,125376.48852318648,140882.8008010637,127913.43282839334,137069.56117308344,114678.7128533938,157719.68254805246,140866.8451010754,105473.08546118627,167457.40121057708,133876.8274302783,133449.61703950318,134669.95714618225,133501.4087533771,111706.610427204,97491.21943109244,137918.55284723215,125896.22363440522,120802.599357959,107142.37138716891,106400.56311957988
2024-01-05,120809.39591032117,136778.1882882012,138171.77182782677,125872.43190757414,141704.0706130095,128475.5669461183,137807.7993749304,115078.25187904768,158916.66357772498,141726.61769082432,105825.17287468424,168608.2757836113,134581.90613958632,134167.83665688848,135347.42350015018,134220.4377010338,111734.52939710797,97829.76162172628,138648.3607029724,126392.23647996785,120809.39591032117,107157.6848153444,106427.15594258418
2024-01-08,120004.23993738812,135310.5043763939,136654.96244342855,124852.29722283356,140263.42106690674,127511.76849540045,136319.75445757734,113940.59588207699,157473.68731920587,140145.8014747897,105548.92841556258,167009.74087531172,133173.7163746095,132679.19162265633,133971.68651258035,132861.29854222818,111762.45534483422,97546.75841624501,137148.1889400958,125362.33244727155,120004.23993738812,106294.4963625429,106339.00846644117
2024-01-09,119968.96741665356,135601.02356086022,136940.6151461576,125019.68822990828,140679.4834302349,127797.928010203,136589.51116591739,113839.12246001013,158875.751813785,140464.3813610139,105566.31386848287,167669.6860393566,133433.0696270761,132911.98588125219,134255.80924047928,133122.84357931055,111790.38827212685,97504.00717865021,137430.1847944416,125548.6177681395,119968.96741665356,106468.0285575511,106380.96444967366
2024-01-10,120236.70048831607,135978.6994987209,137330.48041650414,125305.52954507376,141098.16763997675,128140.50257518739,137039.1239628582,114207.2896326841,158545.37519882122,140881.1826135461,105660.57838364731,168077.22168570157,133796.9437224171,133302.32126287936,134582.0434654762,133497.2365695701,111818.32818073014,97766.01727400879,137808.03541750967,125805.57078791916,120236.70048831607,106681.43610799925,106335.85949597106
2024-01-11,120093.63979725198,135722.26576375187,137067.45722426774,125142.16193751717,140788.33222537546,127992.57796583541,136803.58262943456,114085.17811006238,157697.08064250005,140380.2540429823,105282.53495370715,167654.105320998,133533.60348376693,133036.340380036,134266.24648474233,133288.406199087,111846.27507238905,97422.86581284825,137515.7067511505,125583.80540928875,120093.63979725198,106666.51723322262,106327.16150315526
