,Breakout_20,BuyHold,EqualWeight,EqualWeight+Regime,HRP,HRP+Regime,InverseVol,MA_20_50,MaxSharpe,MinVariance,MomentumPullback,MomentumTilt,NIFTY50_Index,PPO_ensemble,PPO_s0,PPO_s1,PPO_s2,RSI_35_60,Random,RiskParity,RiskParity+Regime,Selected_OOS,Sentiment_Momentum,VIX_Regime_Mom
2024-06-07,1235130.2285397453,1514646.5549982984,1503781.6045223612,1367154.7975751685,1545490.1634026011,1387757.3013860276,1502838.3921470928,1230823.6450004836,1693414.7499200332,1519709.2472954288,1132160.801658378,1845040.4320980231,1411831.1533937124,1425278.5492549827,1380450.0333611558,1442038.1901458006,1453389.2386956185,1145619.5681211527,971015.8506622508,1507473.095323941,1368527.0222242938,1235130.2285397453,1069883.6295285816,1064592.016867337
2024-06-10,1230196.475987776,1508598.2496132604,1497494.0066956372,1361438.4624982018,1539427.4248880225,1382313.326497519,1496923.763452664,1229026.9150004473,1695969.5311674275,1515462.1611992947,1132856.057868105,1844184.4535945288,1409954.9169609603,1419778.2699916598,1374951.6381162002,1436634.1747531297,1447798.416690551,1145905.8942223697,968935.9693442741,1501693.723440713,1363280.3437806026,1230196.475987776,1064056.0231678814,1062600.7253779804
2024-06-11,1228904.2235045948,1507252.1162166717,1495986.4603652305,1360067.885020738,1537140.8955947096,1380260.1605850023,1494892.2842134344,1227178.01739475,1705394.4201685765,1512070.608292547,1133036.8022538905,1847355.8632264254,1410297.4393311217,1418684.8976034978,1373894.091596563,1435659.8991293514,1446550.7343121553,1146192.2918854197,969456.3098793477,1499830.1721634034,1361588.5588404867,1228904.2235045948,1062767.1443168223,1061511.7486342886
2024-06-12,1228280.4955232493,1508403.4984165113,1496884.570437521,1360884.3968668662,1537757.7250825493,1380814.0364010574,1495594.508612952,1225837.4506857863,1717341.0380609082,1512084.798386266,1133892.5988282124,1857307.7605532834,1413819.393339141,1419741.5515546808,1374970.104383856,1437171.3889811605,1447133.456951442,1146478.7611281886,971244.98803303,1500708.3970892087,1362385.8364478175,1228280.4955232493,1063221.389292354,1061452.9463638174
2024-06-13,1225890.0131261386,1509209.6394324035,1497854.9871767757,1361766.6459226664,1537420.1371968542,1380510.90276467,1495415.4739771222,1223297.5456812514,1722726.3991074348,1507259.5505208739,1133204.4246136674,1855444.090781713,1418423.495450609,1420685.9726256835,1376022.935535409,1438412.3227396116,1447668.9259767884,1146765.3019685652,971074.4553733185,1500279.3696303756,1361996.353098157,1225890.0131261386,1065065.5984956298,1060088.2507918999
2024-06-14,1228160.436231258,1509551.48701858,1498203.399607111,1362083.403172679,1537869.7024298562,1380914.5853304486,1496152.127606317,1225047.9858722026,1719203.7244462052,1508312.3788062716,1133159.4260766841,1856282.8059377507,1422466.7512200598,1421127.056883553,1376165.8488321204,1438675.1110892517,1448596.9925970405,1147051.9144244452,971183.2855409511,1500973.005215958,1362626.0552436817,1228160.436231258,1065603.5366282004,1061215.761070506
2024-06-18,1229720.7010577766,1514363.8361713497,1502840.426404721,1366299.130651837,1542222.3002872833,1384822.9566676966,1500882.0414411742,1228383.5070950885,1722481.4084357084,1512477.5416863402,1132838.8895741326,1864013.5656127078,1428061.9541820716,1425276.5334149022,1379879.7298806426,1443081.067186634,1452939.1318753457,1147338.5985137275,972009.7339746137,1505514.6891646818,1366749.1253200304,1229720.7010577766,1067332.8560499533,1063271.1985447644
2024-06-19,1228953.1311401569,1510935.487009583,1498999.741197353,1362807.3927615487,1536042.5017276595,1379273.8688926366,1497123.1748264318,1228118.6275825675,1692544.1287804726,1507350.4586108865,1131571.2657694377,1858974.3620128548,1425521.984459611,1422584.3543669274,1376329.6708463144,1439980.810522248,1451548.8863879985,1147625.354254315,970544.5649620683,1501069.8252728933,1362713.951249667,1228953.1311401569,1062916.250080192,1059118.5384103446
2024-06-20,1230434.2420222124,1514638.0396306494,1503059.9778120262,1366498.7346095585,1540117.2030853655,1382932.7058713685,1501588.8225752953,1233172.8408022367,1686763.7219492137,1511097.6873035028,1132060.3536860552,1855454.36669719,1428613.5655621556,1425748.5074406501,1378801.3933967545,1443313.7257011838,1455261.442525656,1147912.1816641157,971992.66630946,1505095.8649653178,1366368.9047799963,1230434.2420222124,1065535.577257059,1061949.334932396
2024-06-21,1233562.33770623,1511739.3617387817,1499883.024454593,1363610.4248900982,1537593.9810039615,1380667.0040575329,1498128.4632146358,1228532.6406015195,1694445.725991239,1509312.99460222,1132284.926431475,1863667.9324315074,1424618.7341443796,1422989.7336430002,1375616.8074635298,1441783.8352682642,1451726.9314812485,1148199.0807610422,969572.1928799439,1502301.9431682087,1363832.5029767498,1233562.33770623,1064872.437995178,1061502.0963209046
2024-06-24,1234183.58559133,1513279.0100326631,1501331.6176537932,1364927.405451681,1539196.7631706807,1382106.2061353375,1500018.0766107058,1229475.249405456,1694233.5772259466,1513543.2382579425,1131097.9779942988,1868014.870852489,1426846.4911153312,1424214.1672130837,1376597.8090146342,1443072.0012522065,1453139.6378323238,1148486.0515630115,968284.7992878429,1504398.260361765,1365735.599446885,1234183.58559133,1063587.3313857396,1060671.1395096472
2024-06-25,1238107.5163066308,1527018.0437722763,1514923.0222465126,1377283.956388892,1551739.7458349208,1393369.0508855975,1513455.4448280113,1235922.6894733745,1703879.5778492752,1524663.6354073915,1132887.3427043464,1885393.8358092601,1437967.1612370647,1435825.1330699332,1388019.0075990218,1454666.3541773043,1464949.4253894726,1148773.0940879448,968982.4084869815,1517402.5967906315,1377541.306536586,1238107.5163066308,1063853.1550695992,1067723.9043143392
2024-06-26,1243242.9277908925,1542172.4128029295,1530028.8962885332,1391017.3789191365,1569444.4449816954,1409266.8068801656,1529156.1588576122,1243754.9099933454,1732982.2287268944,1542325.2584387981,1133912.3911513763,1909796.840091989,1446908.4987395222,1448858.4900793252,1400463.616876074,1468235.3510807569,1478045.5294775541,1149060.208353767,972963.3726194808,1533234.4575673938,1391913.9207824385,1243242.9277908925,1064119.0451910973,1071845.948907051
2024-06-27,1247033.62979596,1551278.4085613952,1539396.1561025141,1399533.5718000068,1580103.9154257437,1418838.3708330984,1538426.445127428,1247863.3005123106,1737018.8928327928,1551995.056528535,1134460.9006029652,1914701.2312393982,1457559.2513751958,1456519.9001203817,1407847.9278957895,1476097.381313873,1485785.6906083927,1149347.3943784095,972591.7246204203,1542480.5719115948,1400307.80679597,1247033.62979596,1064385.0017668388,1075155.102073614
2024-06-28,1243406.1830897476,1546109.1503303878,1534545.8828475932,1394682.8070728958,1574679.258450734,1413706.0411671805,1533357.7210152713,1250014.138108314,1718759.1909511192,1542971.878508174,1134438.0173456296,1893835.0224129863,1455504.2355511736,1452250.3380123996,1404436.0166026284,1470833.6848552108,1481618.251039119,1149634.6521798065,972074.6515857094,1536494.4143501676,1394602.6432841239,1243406.1830897476,1064651.0248134332,1072055.1330676996
2024-07-01,1251206.4434355968,1556782.168845921,1545142.0189253436,1402083.079320762,1587218.3580833473,1422334.1720421235,1545089.8000834824,1253769.2099243514,1727720.1999274772,1559111.4609565975,1134983.4705658664,1906740.7032298418,1463466.5486917696,1461305.1851632602,1412815.3827750692,1480407.9055431269,1490847.4456852814,1149921.9817758976,975166.1376244888,1548788.2702679248,1403307.039948398,1251206.4434355968,1064917.114347493,1075797.7090775096
2024-07-02,1252069.4085071764,1555608.0578363896,1544826.4426489088,1402114.684318745,1583048.535785274,1419593.4162164738,1543803.1907901326,1257711.7765526345,1712640.6819189477,1551792.0246186813,1137683.3302860938,1894670.6614226017,1462369.3641759423,1460555.8886424778,1412067.9307929378,1479645.3093763874,1490110.4355272145,1150209.3831846267,975876.3364698408,1547127.4860031388,1402298.2632011524,1252069.4085071764,1063741.0996927444,1072546.345800623
2024-07-03,1251287.0436032184,1563196.0383577025,1551726.9135813587,1406837.3206116573,1590022.1272868512,1424492.4974560263,1550697.8060499907,1258901.06208303,1712916.3284459112,1558495.4798610937,1139904.8932030995,1912998.7943276188,1472229.1068029571,1466686.9340104242,1417873.1388876322,1485864.4855764967,1496484.8230726253,1150496.8564239421,975609.8292537797,1554090.9190708236,1407135.706468343,1251287.0436032184,1068496.3311492498,1078381.606491319
2024-07-04,1258647.4790482223,1565678.3826936863,1554403.259585412,1408760.8615610406,1594159.1434940358,1427365.4749228235,1553808.2301803418,1260946.2999816497,1718787.5857639515,1562769.6305317087,1138980.446417848,1910997.3284453852,1473177.821546167,1468620.4787562431,1420047.1909732372,1487326.5761184958,1498634.5724276823,1150784.4015117951,971559.9591689213,1556934.2459329327,1409228.6833579093,1258647.4790482223,1070618.2579053664,1083201.421546588
2024-07-05,1261540.9923381326,1572043.100182224,1561479.3731177459,1413849.1392677305,1601608.9994552888,1432578.5756443287,1560194.5107185703,1268612.2993487702,1731604.8805774248,1568587.6087262563,1145393.8160534767,1909214.2189155275,1474493.2116369016,1474856.3507885414,1426345.8305966782,1491714.0331285922,1506635.5862429286,1151072.018466145,972662.6634455362,1563902.361704464,1414170.596019426,1261540.9923381326,1072903.502659519,1090946.537251614
2024-07-08,1263628.4456440047,1578850.7872626192,1568669.0067431852,1418871.0920422112,1610557.5812987564,1438816.4295762402,1568215.3235609068,1275146.4086709095,1733641.6610171348,1578715.4482638284,1147608.0883436918,1912919.790887758,1474293.2391919643,1480600.0703427175,1432094.2344212201,1497145.1888268976,1512677.8458129263,1151359.7073049517,974675.9993709478,1572384.4448298626,1420163.2601327023,1263628.4456440047,1076843.544470017,1095779.5979272053
2024-07-09,1264131.5537300084,1584504.6991316797,1574454.393972472,1422995.6670905065,1617102.7439163444,1443434.1589196932,1574336.2520143243,1277574.7100668203,1737375.104095188,1585555.46857893,1148869.1390862162,1917172.6079644666,1481121.9015567913,1485546.4833506292,1437058.2915172607,1501861.4544194182,1517828.3773237253,1151647.468046183,976918.0165804556,1578430.2518085234,1424384.7651408655,1264131.5537300084,1080794.4469750945,1099607.0887559946
2024-07-10,1259683.8528818733,1577527.0322531818,1567467.481081761,1418166.517287033,1611084.589053964,1439438.9397426813,1567912.456213853,1274425.447196708,1732321.9299577887,1581015.682161029,1147824.825098694,1911476.2333500148,1474529.5594998945,1479525.4935297158,1430865.4161866794,1496071.8420113868,1511763.9156176222,1151935.3007078075,975614.5400631005,1572384.8692808542,1420267.4739382716,1259683.8528818733,1076696.0675645086,1095438.7369416356
2024-07-11,1262116.4001239687,1579056.7377902933,1569011.0509514238,1419285.6199449021,1613275.5417900197,1441023.506910208,1569666.0698733646,1276144.7887724743,1729173.3068933848,1583469.5586726018,1147466.004485618,1911188.6043233701,1474014.2959828041,1480723.4654807425,1432128.365114661,1496978.338105351,1513182.6491285944,1152223.2053078024,975631.6043615871,1574254.8620060063,1421672.228998327,1262116.4001239687,1076638.193222888,1096856.6137473464
2024-07-12,1276707.1994824128,1597390.8237439827,1587965.7701431222,1432716.6806742717,1631581.879589663,1453476.2331433468,1588346.2263737232,1291521.3838025753,1749127.3773955314,1603007.3885014167,1154934.7748455126,1920307.6137229977,1485301.669007126,1497450.0888630436,1450034.3691611516,1513618.5743540097,1528746.3965738004,1152511.1818641461,976422.0314808263,1593578.677551853,1435428.927098561,1276707.1994824128,1076907.2787246243,1109687.9969662002
2024-07-15,1280448.9709324136,1602163.6053811684,1592433.601723425,1435862.5522200547,1635674.4630911842,1456355.7771863674,1592138.8187832441,1292461.5945826317,1755976.1128371516,1605156.9895095457,1154246.0605208557,1928787.1176307178,1490426.9544830783,1500950.6195114306,1453445.120454179,1517284.360296405,1532171.3943061172,1152799.2303948228,978901.9595343348,1597302.1044211937,1438031.798006949,1280448.9709324136,1077176.4314792291,1113204.071055914
2024-07-16,1287850.0938991394,1611086.8393305764,1601050.2633586011,1441848.0921769247,1646595.268390218,1463905.5213137,1601658.8060983703,1294667.1033099813,1772354.1111312038,1620188.2687129502,1156710.9964719391,1944294.7899588759,1492021.2877829736,1508244.9258504906,1460382.4483341626,1523854.950306574,1540547.44898004,1153087.3509178218,981899.0128642175,1608114.8996118288,1445698.5089129067,1287850.0938991394,1077445.6515035117,1117981.7429949353
2024-07-18,1301337.5653618763,1631071.672439844,1621144.1145750948,1455935.4164716802,1667936.5607435054,1478513.8215195523,1621956.7900062695,1301752.0733000673,1798159.416818434,1643640.061595996,1156497.6339677891,1964388.7686953086,1503408.5878312904,1525178.3892480265,1477135.8025401756,1540467.1523994338,1557965.7750987404,1153375.5434511353,989057.280052019,1629280.8691246754,1460595.6647402258,1301337.5653618763,1076280.8648670595,1129853.5454038137
2024-07-19,1296673.643069833,1626407.199190672,1616632.7625877068,1452818.3764460024,1663124.6144308143,1475335.7869501163,1617623.5431026565,1299341.1751980574,1782113.5692527816,1638531.7880396375,1155042.3589759849,1954782.0423163602,1487044.4720796396,1520585.358160327,1472820.1336296212,1535454.4941843532,1553507.5606912442,1153663.8080127619,989454.8007897529,1625095.4925103348,1457846.8068195141,1296673.643069833,1072416.3156936273,1125013.8403678632
2024-07-22,1288098.003240187,1622027.4717438808,1611905.328046171,1449634.395100128,1656755.3008454263,1471086.912760986,1612627.703823431,1295983.8734380929,1780382.8372294453,1633438.0749017333,1157294.6631793957,1955681.2491358,1485732.0419126013,1516976.962073326,1468961.246852262,1532520.89259748,1549493.271921528,1153952.1446207035,990673.3418852461,1620718.5624896646,1454937.617538231,1288098.003240187,1072684.3460163441,1118334.3258341998
2024-07-23,1291916.6479049444,1623483.017997233,1613854.0542564467,1450903.2430902745,1663832.5839369956,1476019.9932582718,1617196.2917392498,1292304.364290995,1770251.6316135647,1645976.4516610191,1151868.8696453765,1948222.7827674802,1483901.3883047756,1517324.135568667,1469485.8328904496,1532680.2718063148,1549842.2108048205,1154240.5532929657,991226.8381833583,1626380.355219422,1459105.5734448107,1291916.6479049444,1072952.4433282076,1119208.9459900444
2024-07-24,1286781.5999103133,1615447.8923462082,1606220.2660544447,1445715.4104972414,1656179.0122406199,1470851.5032565105,1609750.9115795027,1292690.3376903615,1760208.7726321255,1637153.822907733,1150682.758912305,1932589.8748657997,1479927.7499406668,1510135.4272023079,1462760.334435313,1525675.478457279,1541998.0220457416,1154529.0340475615,989921.16094062,1618235.3435589653,1453524.2804469957,1286781.5999103133,1072272.3056188375,1114029.8820108182
2024-07-25,1284875.539832606,1613208.882220124,1604383.1251286897,1444715.1339904773,1651594.4731813325,1467814.069210166,1606848.0304724667,1296170.2544138555,1761316.1723979488,1630981.141646756,1151070.492043866,1925871.1535422886,1479479.143905222,1508777.7779184605,1461726.64633384,1524610.5381802127,1540013.9495755609,1154817.5869025053,986441.2261710346,1615382.462312616,1451635.6065664506,1284875.539832606,1069886.0061543926,1113175.4117184707
2024-07-26,1297709.3926164233,1640731.1415796278,1631834.3831842195,1463791.1007957018,1680054.6569692062,1487198.071431558,1633794.1455625328,1301491.810304288,1812745.0356655878,1655971.8349586185,1153883.5154672177,1959058.2701123254,1505469.6418996537,1531834.6895268231,1485252.1032643437,1547338.2981142597,1562880.7448774765,1155106.2118758168,993612.0438695702,1642350.0304718444,1470344.6499776405,1297709.3926164233,1082063.558101467,1120003.9998082796
2024-07-29,1293456.3534248925,1639715.2209163518,1631335.2550912593,1463700.7052644368,1676431.7394355887,1484899.3210124904,1631958.691763969,1305214.8460988633,1802766.4394815788,1649118.8778286302,1154205.697906417,1951247.8173995316,1505545.4159462848,1531573.4457610522,1484320.8335778096,1547218.5784200085,1563176.1522189516,1155394.9089855214,991648.4462130732,1640079.1436379172,1468825.4533907147,1293456.3534248925,1080185.0618231257,1119742.2146143115
2024-07-30,1290459.7409071375,1635685.4830313656,1627170.553398805,1460893.229654686,1670347.3077641146,1480824.6470715762,1627007.371999541,1304733.4283252591,1796174.5106581578,1640854.693809837,1154266.7828944044,1948354.5762550521,1506830.614815315,1528132.9988773074,1480848.9286753503,1543989.7914413477,1559562.3848726696,1155683.6782496483,989917.5898310542,1634782.6143050017,1465210.8746629134,1290459.7409071375,1077714.6597731053,1118217.692524148
2024-07-31,1295409.110969783,1641797.860803435,1633206.300594816,1464807.1266526359,1677742.312341283,1485573.73464264,1633535.1322310288,1305909.5640182383,1810765.3910870864,1650023.1153583003,1154463.4587548268,1952779.9276547146,1512519.7065569812,1533450.4788730736,1486527.6977977443,1549090.5920861503,1564712.5822832517,1155972.519686231,992484.743654174,1641678.1636442202,1469656.7800736933,1295409.110969783,1081659.1633278644,1121760.702089431
2024-08-01,1295870.5044072757,1641720.2145563527,1633228.4725247168,1464851.2887230874,1679200.2861123774,1486926.9815818428,1634378.6089600981,1306179.6183252474,1812757.9339963263,1654084.7814502618,1156409.1960060664,1951297.026268735,1516141.7059859426,1533572.9547637245,1487012.000883579,1549297.4377932518,1564374.540580839,1156261.4333133074,990825.2911506619,1642709.830866837,1470670.280714462,1295870.5044072757,1078874.2811374187,1121580.1244971324
2024-08-02,1289507.4392199789,1621672.5092109584,1612911.0710940673,1446858.2733324978,1659902.9917866618,1470196.5750932698,1614814.8351385861,1298297.7151047988,1783160.5175716148,1637051.0840976227,1155384.9818820017,1925522.544131994,1498368.0745700074,1516074.244372215,1470119.1796227787,1531256.9264174236,1546807.197569666,1156550.4191489206,985935.6974258452,1623187.4926332422,1453596.652424832,1289507.4392199789,1079143.9255073452,1111928.5546075508
2024-08-05,1283602.3803484098,1582760.5392488313,1573842.6890499846,1411794.2677284405,1623963.7896079565,1438543.2233382845,1577691.8787757824,1286538.5261806408,1733811.3676509263,1610137.3720943942,1141099.8896358216,1883162.8360122303,1458232.101229891,1482528.8644289568,1437335.5043858248,1498150.8568556719,1512076.1051134707,1156839.4772111168,974768.5480219849,1587917.2183499665,1422159.45541483,1283602.3803484098,1079413.6372698194,1100893.776983711
2024-08-06,1283727.62541265,1580695.376801092,1572355.8628062913,1410375.2110486538,1622333.2495071075,1436942.2196197603,1576627.1992842895,1289377.931934991,1723464.5691023238,1611053.7035487397,1139032.9655883736,1883604.6957763156,1454410.1293559922,1480629.336307135,1435731.8110586053,1496560.2933746134,1509563.9530848518,1157128.6075179488,977243.2409264263,1587437.0356887912,1421598.2083450966,1283727.62541265,1079683.4164416841,1100496.5520542047
2024-08-07,1285560.663663011,1596473.634364651,1587961.4515427165,1424370.627259502,1636615.9550067473,1449494.523436423,1591571.683912152,1293038.8434685634,1739603.7074005064,1622088.8952334584,1143166.5189168102,1903962.7605092253,1472895.918413311,1493997.9122278816,1448069.7801963226,1510230.9950529519,1523686.8106739763,1157417.8100874724,978800.5181430454,1601933.2506267347,1434508.8438719502,1285560.663663011,1079953.2630397878,1100427.3682712384
2024-08-08,1285786.2725777836,1587997.8954966525,1579269.683744343,1416660.0389913358,1629789.9765548897,1443654.8194924104,1583626.845323499,1288686.5550391662,1732318.1308787665,1618421.9921760873,1140085.0742915852,1888475.02834538,1461954.1460797954,1486534.494105424,1441593.118784793,1501937.905372034,1516031.771654898,1157707.0849377483,976539.5667216503,1594282.860142673,1427861.2107326565,1285786.2725777836,1080223.177080982,1100529.1022932774
2024-08-09,1287032.3328166818,1604125.4563585655,1595386.4437599683,1431062.586740293,1645292.899473302,1457290.8960319622,1599152.0189768572,1293706.5692988543,1751994.7569458147,1631205.1754777813,1143678.8767283699,1907454.7011066407,1477139.2650246471,1500581.7640166613,1454729.7623818428,1516120.7693370904,1530873.2583342714,1157996.432086842,980768.4323955479,1609492.2382098588,1441373.1814681285,1287032.3328166818,1080493.1585821228,1103288.9140381983
2024-08-12,1287044.6033084777,1602642.8803332997,1593568.0400360017,1429425.3381970664,1643834.466871199,1456003.1657055595,1597817.5470260473,1291289.6086143577,1744619.6920661696,1630508.7756952688,1144122.6253392375,1910345.7545905502,1475896.570659899,1498656.4114506901,1453366.822604849,1514128.8977757047,1528431.4572991903,1158285.8515528224,979085.988429847,1608210.1042199654,1440286.4039740087,1287044.6033084777,1080110.210406316,1103092.8730520648
2024-08-13,1285592.5252047933,1591152.229222836,1582245.1257683611,1419165.2157788354,1633117.0876360782,1446457.8562432332,1586775.2922247937,1291187.0620145665,1740084.9700450082,1619769.3366606715,1144289.9570473093,1901416.24907556,1463287.769300501,1488873.9063483442,1443720.545711304,1504619.882058408,1518247.9399360626,1158575.3433537644,976500.5911186708,1597235.315866092,1430310.3121800544,1285592.5252047933,1075040.9319163426,1101802.0784255276
2024-08-14,1285777.4309549131,1598453.0327629426,1589235.120272739,1425245.3477394537,1639719.3589607757,1452122.6041664137,1593556.6695064863,1293937.080633593,1755667.2918587683,1625316.9816122712,1148277.4662608318,1913164.5766824756,1463575.7106776987,1494660.6153959902,1449249.2126251382,1510409.1890566752,1524292.9846573633,1158864.9075077467,977372.1746915728,1603903.7307774422,1436078.9174517104,1285777.4309549131,1075101.6048603556,1101765.4720821977
2024-08-16,1291996.7769342097,1622920.6460550206,1613588.356860694,1446862.1326625936,1665401.58652326,1474622.9025250806,1618578.6161222456,1298598.5584165885,1777610.2934570704,1651899.2860312134,1152489.3659612103,1943381.988637131,1487665.8192620142,1515202.543146897,1469137.4130927252,1531439.240969951,1545002.7395549375,1159154.5440328529,985996.9947631827,1628890.2807785405,1458248.2050581179,1291996.7769342097,1078116.1044865735,1104874.4603303042
2024-08-19,1291381.8186134377,1623565.1269530766,1614453.4267776788,1447528.572731433,1665683.4796603778,1474775.3809897187,1619399.1810903307,1300522.5957988154,1774301.1717513863,1652237.6276163699,1152614.7333927567,1944444.7194361053,1489575.3252371154,1515673.4885946533,1469144.9626364454,1532355.0751623064,1545512.6591990523,1159444.2529471698,986830.7057207347,1629606.4762067604,1458800.0647242914,1291381.8186134377,1078804.196171097,1105845.9154226726
2024-08-20,1292898.9644611678,1626542.2544150783,1617645.4590754055,1450354.9289363478,1667836.024350119,1476614.7603366738,1622270.2661698137,1301351.3508874436,1768862.6038159807,1654172.5545411147,1152842.0854213662,1946872.730641059,1497225.4256262016,1518186.8683902402,1471653.143412904,1534602.4323529627,1548292.778116706,1159734.0342687902,988069.4618524958,1632373.559495299,1461256.2761582187,1292898.9644611678,1078734.2032384074,1105543.5540048191
2024-08-21,1296571.413749026,1632460.2394173048,1623576.4635129545,1455531.654764463,1675157.5959118363,1482944.5619112374,1628794.1971515256,1302351.4871822377,1779493.5541725573,1663857.5791640966,1154398.8749399483,1957418.544521233,1501550.5845285088,1523386.8741177302,1476684.5671687585,1539895.954427155,1553568.3774826205,1160023.8880158113,988724.244246915,1639771.7325174033,1467682.7586625202,1296571.413749026,1082787.3551192144,1110512.7871157178
2024-08-22,1295589.9964018716,1637782.9678988485,1628634.8028581503,1460180.4532580457,1680636.1690808574,1487904.5753280914,1633660.1117558696,1302964.0091973979,1791709.018711352,1667581.971519214,1156738.5302571196,1962899.3146707918,1504054.2063879762,1528153.2946792548,1481306.589869311,1545067.1664129135,1558076.1787757496,1160313.8142063348,990777.6774190794,1644348.0067961526,1471874.335367644,1295589.9964018716,1082425.0896392434,1109773.5718198128
2024-08-23,1295319.124553052,1638730.6128205825,1629600.8384190842,1461095.0027220608,1683545.2111794965,1490562.240281941,1635292.7269632472,1303023.6597694624,1797637.1963073108,1672178.14717051,1158644.9765374141,1962725.5398058405,1504760.4441819666,1529180.7446219397,1482374.7637693523,1546073.8341018856,1559080.5928539652,1160603.8128584658,990305.2256238431,1646248.228614467,1473627.211038821,1295319.124553052,1081098.009047004,1108823.641709939
2024-08-26,1299059.8443270095,1648168.44723787,1639250.611794283,1469734.2655359048,1692941.6423101393,1498800.490000595,1644922.6645401146,1304625.0624836662,1808812.5656881467,1681129.200865725,1158934.5580949031,1973576.3406980904,1516123.4728559717,1537209.9402154237,1489969.0717603315,1554566.1112851473,1567091.156510723,1160893.8839903146,991736.6135155202,1655604.101047639,1481956.0731495684,1299059.8443270095,1086213.6679211198,1111547.2616432116
2024-08-27,1297195.4182440971,1649051.5109412833,1640090.1195099407,1470571.2586320015,1691596.032652553,1497592.2479820284,1644665.2611357635,1306750.9360207636,1820792.4045082026,1675188.7413533153,1159069.291009939,1974806.7460140004,1516556.9240820906,1538105.5945531926,1490675.2208980308,1555675.2283343547,1567970.474895052,1161184.0276199968,988669.6090704834,1654233.3311139569,1480717.14358419,1297195.4182440971,1085106.8870452286,1110225.424644913
2024-08-28,1301991.5749683774,1653419.6951411595,1643878.4967801804,1473891.6137138063,1695778.4521213064,1501233.676368819,1648457.4177193276,1306639.5188230656,1840051.03437802,1677874.7479961924,1158798.0781725473,1987152.9286894568,1518654.326013447,1541039.1556464983,1493496.8879589266,1559227.900492246,1570400.8109317236,1161474.2437656312,988778.7990892149,1658086.2897288774,1484066.9453033882,1301991.5749683774,1086833.06273255,1114286.8202002312
2024-08-29,1305518.9863734373,1660935.6687251914,1651482.4037435916,1480723.6293829444,1704634.1332277863,1509117.5047678975,1656457.9237605687,1306770.087391989,1845961.205815083,1687009.1771635255,1159087.6979949153,1994627.4703889035,1524691.9783696155,1547677.696549591,1499814.318303298,1565769.9013689412,1577460.8023930367,1161764.532445343,992748.9215702662,1666217.2101296582,1491353.8504216566,1305518.9863734373,1087104.696250504,1117419.7709788966
2024-08-30,1308852.9242917032,1665384.7386598107,1655663.2037175605,1483365.2768683282,1708146.8982207577,1511600.32388863,1660406.7291829945,1307539.1324755037,1863629.3692766938,1690340.9888810022,1159377.3902023209,2000670.4011681257,1529781.0343795219,1551074.4052317566,1503196.8869373251,1569408.6622320206,1580627.032013795,1162054.893677259,995011.3372573968,1670114.8848856848,1493684.3137469601,1308852.9242917032,1087376.397658156,1120218.373161639
2024-09-02,1310099.7833173482,1667809.688157436,1657938.8456164072,1484574.027889742,1712336.908385638,1513651.4961996267,1663012.9776295149,1307865.9273316741,1855661.8833820208,1692466.6550491303,1159667.1548128536,2004995.4533349967,1532375.4666979983,1553259.1938377542,1505416.1177074304,1571505.8019421669,1582860.3223711413,1162345.3274795134,993455.0483162802,1672723.7818379262,1495060.4083570687,1310099.7833173482,1087648.1669724733,1122062.895582927
2024-09-03,1309732.5209406242,1667565.2177322798,1658085.3592360984,1484850.131652977,1712651.7310393162,1514001.7546981182,1663304.9888182378,1308192.8038640828,1849388.2217296057,1694491.95981972,1159956.9918446108,2000362.1237240888,1532445.2025002888,1553702.2803511862,1505689.3365641446,1571633.347295224,1583793.418895931,1162635.8338702437,992838.9257413972,1672987.1009667972,1495360.8438486112,1309732.5209406242,1087920.004210428,1119733.6945862607
2024-09-04,1309321.0318376638,1662939.2964417532,1653363.5816629436,1482848.7608695219,1710541.4418830124,1513254.8201149558,1659437.0532298544,1308519.762093144,1844505.802183535,1695798.63444083,1160246.9013156919,1992227.7345035716,1527525.9277136147,1549534.7756793364,1501445.4744481314,1567165.0547035255,1580009.9725120717,1162926.4128675922,990422.1041997289,1670289.0064016145,1494319.055778883,1309321.0318376638,1088191.9093889967,1119036.0002063352
2024-09-05,1307732.4091301574,1661332.220921472,1651320.5251962587,1482074.3394116233,1710763.6401530819,1513507.8143408778,1657690.8700147034,1308846.8020392756,1837317.371585711,1694700.840771517,1160536.8832442022,1992500.2979130952,1524276.760273467,1548001.4186707751,1500020.6889281115,1565570.7732799097,1578426.2583849446,1163217.0644897048,990104.9834397386,1668778.5236253378,1493790.210149318,1307732.4091301574,1088463.8825251593,1119815.402532431
2024-09-06,1292213.0047191456,1637364.5117410151,1627009.05928308,1471094.0395689989,1690230.4104373062,1504441.6393224336,1634572.2407353534,1309173.9237229007,1818357.6163782645,1677962.2154933524,1160826.9376482507,1966818.2374740131,1506518.4020638058,1526091.8292624117,1478633.504845241,1544371.8964275355,1555294.796723588,1163507.7887547335,979897.8596168635,1646897.9380413059,1483963.3506956983,1292213.0047191456,1088735.9236359012,1114562.4426286148
